"","id","first","last","hand","DOB","country","year","month","day"
"420","200419","Kathy","Rinaldi Stunkel","U",NA,"USA",1967,3,24
"421","200420","Anna Maria","Fernandez","U",NA,"USA",1960,10,22
"422","200421","Pascale","Paradis Mangon","R",NA,"FRA",1966,4,24
"423","200422","Raffaella","Reggi Concato","U",NA,"ITA",1965,11,27
"424","200423","Carling","Bassett Seguso","U",NA,"CAN",1967,10,9
"425","200424","Etsuko","Inoue","U",NA,"JPN",1964,10,18
"426","200425","Sophie","Amiach","U",NA,"FRA",1963,11,10
"427","200426","Kim","Staunton","U",NA,"AUS",1966,3,24
"428","200427","Beth","Herr","U",NA,"USA",1964,5,28
"429","200428","Lori","Mcneil","U",NA,"USA",1963,12,18
"430","200429","Elizabeth","Minter","U",NA,"AUS",1965,8,23
"431","200430","Marcela","Skuherska","U",NA,"TCH",1961,2,14
"432","200431","Lilian","Kelaidis","U",NA,"SUI",1965,5,23
"433","200432","Laura","Bernstein","U",NA,"USA",1963,3,17
"434","200433","Kim","Jones Shaefer","R",NA,"USA",1957,9,28
"435","200434","Shelley","Solomon","U",NA,"USA",1963,6,19
"436","200435","Barbara","Gerken","U",NA,"USA",1964,7,3
"437","200436","Carina","Karlsson","U",NA,"SWE",1963,9,11
"438","200437","Annabel","Croft","U",NA,"GBR",1966,7,12
"439","200438","Michaela","Washington","U",NA,"USA",1966,2,27
"440","200439","Jenny","Byrne","U",NA,"AUS",1967,2,25
"441","200440","Shawn","Foltz","U",NA,"USA",1967,12,21
"442","200441","Louise","Field","U",NA,"AUS",1967,2,25
"443","200442","Andrea","Temesvari","R",NA,"HUN",1966,4,26
"444","200443","Sara","Gomer","U",NA,"GBR",1964,5,13
"445","200444","Elise","Burgin","U",NA,"USA",1962,3,5
"446","200445","Svetlana","Cherneva","U",NA,"RUS",1962,10,8
"447","200446","Colleen","Carney","U",NA,"AUS",1967,1,23
"448","200447","Adriana","Villagran Reami","U",NA,"ARG",1956,8,7
"449","200448","Sandy","Collins","U",NA,"USA",1958,10,13
"450","200449","Petra","Keppeler","U",NA,"GER",1965,3,22
"451","200450","Larisa","Savchenko","U",NA,"URS",1966,7,21
"452","200451","Beverly","Mould","U",NA,"RSA",1962,3,13
"453","200452","Tine","Scheuer Larsen","U",NA,"DEN",1966,3,13
"454","200453","Catarina","Lindqvist Ryan","U",NA,"SWE",1963,6,13
"455","200454","Myriam","Schropp","U",NA,"GER",1966,4,29
"456","200455","Katerina","Maleeva","U",NA,"BUL",1969,5,7
"457","200456","Masako","Yanagi","U",NA,"JPN",1959,11,11
"458","200457","Andrea","Holikova","U",NA,"TCH",1968,1,15
"459","200458","Rebecca","Bryant","U",NA,"AUS",1963,12,20
"460","200459","Linda","Gates","U",NA,"USA",1969,12,24
"461","200460","Regina","Marsikova","U",NA,"CZE",1958,12,11
"462","200461","Lisa","Spain Short","R",NA,"USA",1962,7,14
"463","200462","Belinda","Cordwell","U",NA,"NZL",1965,9,21
"464","200463","Terry","Holladay","U",NA,"USA",1955,11,28
"465","200464","Ann","Henricksson","U",NA,"USA",1959,10,31
"466","200465","Lisa","Bonder Kreiss","R",NA,"USA",1965,10,16
"467","200466","Molly","Van Nostrand","U",NA,"USA",1965,3,12
"468","200467","Janine","Tremelling","U",NA,"AUS",1967,9,12
"469","200468","Hu","Na","U",NA,"USA",1963,4,16
"470","200469","Nicole","Bradtke","U",NA,"AUS",1969,9,22
"471","200470","Dee Ann","Hansel","U",NA,"USA",1962,6,11
"472","200471","Jamie","Golder","U",NA,"USA",1962,1,21
"473","200472","Helen","Kelesi","U",NA,"CAN",1969,11,15
"474","200473","Beverly","Bowes Hackney","R",NA,"USA",1965,9,9
"475","200474","Louise","Allen","U",NA,"USA",1962,1,7
"476","200475","Lisa","Oneill","U",NA,"AUS",1968,8,8
"477","200476","Cammy","Macgregor","U",NA,"USA",1968,10,11
"478","200477","Susan","Rimes","U",NA,"USA",1959,4,15
"479","200478","Caryn","Copeland Wilson","U",NA,"USA",1961,3,14
"480","200479","Emiko","Okagawa","U",NA,"JPN",1964,12,26
"481","200480","Claudia","Porwik","U",NA,"GER",1968,11,14
"482","200481","Elna","Reinach","U",NA,"RSA",1968,12,2
"483","200482","Judith","Wiesner","R",NA,"AUT",1966,3,2
"484","200483","Kumiko","Okamoto","U",NA,"JPN",1965,2,19
"485","200484","Ann","Devries","U",NA,"BEL",1970,2,27
"486","200485","Manon","Bollegraf","U",NA,"NED",1964,4,10
"487","200486","Csilla","Cserepy","U",NA,"SUI",1966,3,29
"488","200487","Eva","Krapl","U",NA,"SUI",1966,1,16
"489","200488","Alison","Scott","U",NA,"AUS",1968,2,8
"490","200489","Yukie","Koizumi","U",NA,"JPN",1958,1,24
"491","200490","Michaela","Pazderova","U",NA,"TCH",1963,1,21
"492","200491","Christina","Singer","U",NA,"GER",1968,7,27
"493","200492","Tina","Mochizuki","R",NA,"USA",1952,11,24
"494","200493","Marianne","Van Der Torre","U",NA,"NED",1961,8,18
"495","200494","Dianne","Van Rensburg","U",NA,"RSA",1968,3,4
"496","200495","Akiko","Kijimuta","U",NA,"JPN",1968,5,1
"497","200496","Terry","Phelps","U",NA,"USA",1966,12,18
"498","200497","Patricia","Hy Boulais","U",NA,"CAN",1965,8,22
"499","200498","Michelle","Jaggard Lai","U",NA,"AUS",1969,5,6
"500","200499","Sally","Mccann","U",NA,"AUS",1969,4,30
"501","200500","Pilar","Vasquez","U",NA,"PER",1963,5,15
"502","200501","Marianne","Werdel Witmeyer","U",NA,"USA",1967,10,17
"503","200502","Andrea","Betzner","U",NA,"GER",1966,7,10
"504","200503","Gretchen","Magers","R",NA,"USA",1964,2,7
"505","200504","Julie","Salmon","U",NA,"GBR",1965,7,8
"506","200505","Michelle","Bowrey","R",NA,"AUS",1970,7,12
"507","200506","Wiltrud","Probst","R",NA,"GER",1969,5,29
"508","200507","Kathrin","Keil","U",NA,"USA",1962,11,28
"509","200508","Virginie","Paquet","U",NA,"FRA",1967,5,6
"510","200509","Michelle","Turk","U",NA,"AUS",1967,9,23
"511","200510","Julie","Richardson","U",NA,"NZL",1967,3,30
"512","200511","Amy","Jonsson Raaholt","U",NA,"NOR",1967,6,8
"513","200512","Clare","Thompson","U",NA,"AUS",1963,6,10
"514","200513","Pamela","Jung","U",NA,"USA",1963,7,3
"515","200514","Monique","Javer","R",NA,"GBR",1967,7,22
"516","200515","Lindsay","Bartlett","U",NA,"USA",1962,7,31
"517","200516","Jennifer","Fuchs","U",NA,"USA",1967,7,2
"518","200517","Xanthe","Adams","U",NA,"AUS",1968,11,14
"519","200518","Paulette","Moreno","U",NA,"HKG",1969,3,12
"520","200519","Sybille","Niox Chateau","U",NA,"FRA",1969,10,19
"521","200520","Sarah","Loosemore","U",NA,"GBR",1971,6,15
"522","200521","Hellas","Ter Riet","U",NA,"NED",1968,6,21
"523","200522","Nicole","Krijger Jagerman","U",NA,"NED",1967,7,23
"524","200523","Olga","Tsarbopoulou","U",NA,"GRE",1968,6,19
"525","200524","Karen","Deed","U",NA,"AUS",1968,10,29
"526","200525","Jennifer","Goodling","U",NA,"USA",1962,4,26
"527","200526","Carol","Christian","U",NA,"USA",1962,10,9
"528","200527","Maria Christine","Damas","U",NA,"FRA",1966,12,9
"529","200528","Katie","Rickett","U",NA,"GBR",1968,8,19
"530","200529","Jill","Smoller","U",NA,"USA",1964,9,4
"531","200530","Radomira","Zrubakova","R",NA,"SVK",1970,12,26
"532","200531","Elizabeth","Galphin","U",NA,"USA",1968,8,26
"533","200532","Maider","Laval","U",NA,"FRA",1970,5,18
"534","200533","Pam","Casale Telford","R",NA,"USA",1963,12,20
"535","200534","Melissa","Brown","U",NA,"USA",1968,4,11
"536","200535","Jo Anne","Faull","U",NA,"AUS",1971,1,13
"537","200536","Stephanie","Faulkner","U",NA,"AUS",1969,5,11
"538","200537","Cynthia","Macgregor","U",NA,"USA",1964,3,26
"539","200538","Akemi","Nishiya","R",NA,"JPN",1965,3,11
"540","200539","Jana","Novotna","R",NA,"CZE",1968,10,2
"541","200540","Amy","Schwartz","U",NA,"USA",1969,9,2
"542","200541","Sherri","Norris","U",NA,"USA",1964,2,2
"543","200542","Clare","Wood","R",NA,"GBR",1968,3,8
"544","200543","Jill","Hetherington","U",NA,"CAN",1964,10,27
"545","200544","Celine","Cohen","U",NA,"SUI",1967,3,5
"546","200545","Ei","Iida","U",NA,"JPN",1967,9,9
"547","200546","Stephanie","Savides","U",NA,"USA",1965,2,6
"548","200547","Sandra","Wasserman","U",NA,"BEL",1970,3,10
"549","200548","Patty","Fendick","U",NA,"USA",1965,3,31
"550","200549","Penny","Barg Mager","R",NA,"USA",1964,4,11
"551","200550","Emmanuelle","Derly","U",NA,"FRA",1970,4,30
"552","200551","Teresa","Edgar","U",NA,"GBR",1969,2,13
"553","200552","Maria","Lindstrom","U",NA,"SWE",1963,3,7
"554","200553","Carin","Bakkum","U",NA,"NED",1962,7,25
"555","200554","Brenda","Schultz Mccarthy","R",NA,"NED",1970,12,28
"556","200555","Valda","Lake","U",NA,"GBR",1968,10,11
"557","200556","Wendy","Wood","U",NA,"USA",1964,4,20
"558","200557","Katrina","Adams","U",NA,"USA",1968,8,5
"559","200558","Leigh Anne","Eldredge","U",NA,"USA",1964,12,14
"560","200559","Kristine","Kunce","U",NA,"AUS",1970,3,3
"561","200560","Rene","Collins","L",NA,"CAN",1966,1,14
"562","200561","Cathy","Caverzasio","U",NA,"SUI",1972,9,28
"563","200562","Martina","Pawlik","U",NA,"GER",1969,12,8
"564","200563","Jane","Taylor","U",NA,"AUS",1972,11,7
"565","200564","Hester","Witvoet","U",NA,"NED",1967,7,7
"566","200565","Nathalie","Guerree Spitzer","U",NA,"FRA",1968,7,7
"567","200566","Donna","Faber","U",NA,"USA",1971,7,5
"568","200567","Jennifer","Santrock","U",NA,"USA",1969,2,26
"569","200568","Andrea","Farley","U",NA,"USA",1971,9,30
"570","200569","Petra","Pichalova Langrova","U",NA,"TCH",1970,6,27
"571","200570","Veronika","Martinek","U",NA,"GER",1972,4,3
"572","200571","Jonna","Jonerup","U",NA,"SWE",1969,7,22
"573","200572","Gabriela","Sabatini","R",NA,"ARG",1970,5,16
"574","200573","Cecilia","Dahlman","U",NA,"SWE",1968,7,24
"575","200574","Eva","Sviglerova","U",NA,"CZE",1971,7,13
"576","200575","Anna","Ivan","U",NA,"USA",1966,1,17
"577","200576","Nathalie","Herreman","U",NA,"FRA",1966,3,28
"578","200577","Louise","Stacey","U",NA,"AUS",1972,1,10
"579","200578","Rennae","Stubbs","R",NA,"AUS",1971,3,26
"580","200579","Karin","Kschwendt","R",NA,"AUT",1968,9,14
"581","200580","Kimberly","Kessaris","U",NA,"USA",1973,3,27
"582","200581","Tamaka","Takagi","U",NA,"JPN",1965,12,30
"583","200582","Maria","Strandlund Tomsvik","U",NA,"SWE",1969,8,17
"584","200583","Laxmi","Poruri","U",NA,"USA",1972,11,9
"585","200584","Laura","Golarsa","R",NA,"ITA",1967,11,27
"586","200585","Kathy","Horvath","U",NA,"USA",1965,8,25
"587","200586","Federica","Bonsignori","U",NA,"ITA",1967,11,20
"588","200587","Silke","Meier","U",NA,"GER",1968,7,13
"589","200588","Renata","Baranski","U",NA,"POL",1965,2,24
"590","200589","Halle","Cioffi","U",NA,"USA",1969,8,5
"591","200590","Gisele","Miro","U",NA,"BRA",1968,11,1
"592","200591","Ronni","Reis","U",NA,"USA",1966,5,10
"593","200592","Sandrine","Jaquet","U",NA,"SUI",1971,4,14
"594","200593","Karine","Quentrec","U",NA,"FRA",1969,10,21
"595","200594","Iwona","Kuczynska","U",NA,"POL",1961,2,22
"596","200595","Ann","Wunderlich","U",NA,"USA",1970,10,13
"597","200596","Sabine","Krein Auer","U",NA,"GER",1966,10,2
"598","200597","Mary Joe","Fernandez","R",NA,"USA",1971,8,19
"599","200598","Jeri","Ingram","U",NA,"USA",1970,12,11
"600","200599","Carrie","Cunningham","U",NA,"USA",1972,4,28
"601","200600","Simone","Schilder","U",NA,"NED",1967,4,7
"602","200601","Leila","Meskhi","U",NA,"GEO",1968,1,5
"603","200602","Shaun","Stafford","U",NA,"USA",1968,12,13
"604","200603","Justine","Hodder","U",NA,"AUS",1972,3,10
"605","200604","Barbara","Paulus","U",NA,"AUT",1970,9,1
"606","200605","Regina","Rajchrtova","U",NA,"TCH",1968,2,5
"607","200606","Nana","Smith","R",NA,"JPN",1971,4,10
"608","200607","Beate","Reinstadler","U",NA,"AUT",1967,5,20
"609","200608","Audra","Keller","U",NA,"USA",1971,11,17
"610","200609","Steffi","Menning","U",NA,"GER",1971,1,2
"611","200610","Stacey","Martin","U",NA,"USA",1970,11,13
"612","200611","Tracey","Morton Rodgers","U",NA,"AUS",1967,12,18
"613","200612","Natalia","Medvedeva","U",NA,"UKR",1971,11,15
"614","200613","Lise","Gregory","L",NA,"RSA",1963,8,29
"615","200614","Elena","Pampoulova","U",NA,"BUL",1972,5,17
"616","200615","Kristin","Godridge","U",NA,"HKG",1973,2,7
"617","200616","Pascale","Etchemendy","U",NA,"FRA",1966,6,6
"618","200617","Kimiko","Date Krumm","R",NA,"JPN",1970,9,28
"619","200618","Eva Maria","Schurhoff","U",NA,"GER",1969,12,8
"620","200619","Kate","Mcdonald","U",NA,"AUS",1970,3,21
"621","200620","Kirrily","Sharpe","U",NA,"AUS",1973,2,25
"622","200621","Isabelle","Demongeot","U",NA,"FRA",1966,9,18
"623","200622","Maya","Kidowaki","U",NA,"JPN",1969,5,17
"624","200623","Petra","Thoren","U",NA,"FIN",1969,8,8
"625","200624","Tami","Whitlinger Jones","U",NA,"USA",1968,11,13
"626","200625","Jana","Pospisilova","U",NA,"CZE",1970,3,23
"627","200626","Emanuela","Zardo","U",NA,"SUI",1970,4,24
"628","200627","Petra","Schwarz","U",NA,"AUT",1972,5,24
"629","200628","Sabrina","Goles","U",NA,"YUG",1965,6,3
"630","200629","Cristina","Tessi","U",NA,"ARG",1972,7,20
"631","200630","Laura","Gildemeister","U",NA,"PER",1964,1,12
"632","200631","Maria","Ekstrand","U",NA,"SWE",1970,2,3
"633","200632","Andrea","Strnadova","U",NA,"CZE",1972,5,28
"634","200633","Stacey","Schefflin","U",NA,"USA",1968,3,19
"635","200634","Elena","Brioukhovets","U",NA,"UKR",1971,6,8
"636","200635","Ingelise","Driehuis","U",NA,"NED",1967,9,17
"637","200636","Danielle","Jones","U",NA,"AUS",1969,3,4
"638","200637","Catherine","Barclay","U",NA,"AUS",1973,6,12
"639","200638","Stephanie","Rottier","U",NA,"NED",1974,1,22
"640","200639","Claudine","Toleafoa","U",NA,"NZL",1970,2,28
"641","200640","Mercedes","Paz","U",NA,"ARG",1966,6,27
"642","200641","Patricia","Tarabini","R",NA,"ARG",1968,8,6
"643","200642","Denisa","Szabova","U",NA,"SVK",1968,11,18
"644","200643","Petra","Kamstra","U",NA,"NED",1974,3,18
"645","200644","Naoko","Sawamatsu","U",NA,"JPN",1973,3,23
"646","200645","Maja","Zivec Skulj","U",NA,"GER",1973,9,25
"647","200646","Francesca","Romano","U",NA,"ITA",1971,2,7
"648","200647","Noelle","Van Lottum","U",NA,"FRA",1972,7,12
"649","200648","Marketa","Kochta","U",NA,"GER",1975,7,14
"650","200649","Ginger","Helgeson Nielsen","R",NA,"USA",1968,9,14
"651","200650","Isabel","Cueto","U",NA,"GER",1968,12,3
"652","200651","Sabine","Hack","U",NA,"GER",1969,7,12
"653","200652","Monica","Seles","L",NA,"USA",1973,12,2
"654","200653","Yayuk","Basuki","R",NA,"INA",1970,11,30
"655","200654","Patty","Oreilly","U",NA,"USA",1968,1,18
"656","200655","Nicole","Arendt","L",NA,"USA",1969,8,26
"657","200656","Jessica","Emmons","U",NA,"USA",1970,9,13
"658","200657","Radka","Bobkova","R",NA,"CZE",1973,2,12
"659","200658","Fang","Li","R",NA,"CHN",1973,1,1
"660","200659","Rika","Hiraki","U",NA,"JPN",1971,12,6
"661","200660","Kimberly","Po Messerli","R",NA,"USA",1971,10,20
"662","200661","Samantha","Smith","R",NA,"GBR",1971,11,27
"663","200662","Joanne","Limmer","U",NA,"AUS",1974,3,29
"664","200663","Nanne","Dahlman","U",NA,"FIN",1970,9,7
"665","200664","Stephanie","Rehe","U",NA,"USA",1969,11,5
"666","200665","Yone","Kamio","U",NA,"JPN",1971,11,22
"667","200666","Marion","Maruska","R",NA,"AUT",1972,12,15
"668","200667","Ines","Gorrochategui","R",NA,"ARG",1973,6,13
"669","200668","Silke","Frankl","U",NA,"GER",1970,5,29
"670","200669","Debbie","Graham","R",NA,"USA",1970,8,25
"671","200670","Nathalie","Housset Gilbert","U",NA,"FRA",1968,7,29
"672","200671","Meike","Babel","R",NA,"GER",1974,11,22
"673","200672","Barbara","Mulej","R",NA,"SLO",1974,5,29
"674","200673","Susan","Sloane Lundy","R",NA,"USA",1970,12,5
"675","200674","Bettina","Fulco Villella","R",NA,"ARG",1968,10,23
"676","200675","Eugenia","Maniokova","R",NA,"RUS",1968,5,17
"677","200676","Mana","Endo","U",NA,"JPN",1971,2,6
"678","200677","Katja","Oeljeklaus","U",NA,"GER",1971,2,10
"679","200678","Gloria","Pizzichini","R",NA,"ITA",1975,7,24
"680","200679","Caroline","Kuhlman","U",NA,"USA",1966,8,25
"681","200680","Nadin","Ercegovic","U",NA,"CRO",1973,2,2
"682","200681","Natalia","Baudone Furlan","U",NA,"ITA",1972,7,12
"683","200682","Joannette","Kruger","R",NA,"RSA",1973,9,3
"684","200683","Monique","Kiene","U",NA,"NED",1974,8,5
"685","200684","Shi Ting","Wang","R",NA,"TPE",1973,10,19
"686","200685","Christelle","Fauche","U",NA,"SUI",1973,6,9
"687","200686","Sandra","Dopfer","U",NA,"AUT",1970,5,25
"688","200687","Katarzyna","Nowak","U",NA,"POL",1969,1,13
"689","200688","Noelia","Perez Penate","U",NA,"ESP",1972,12,6
"690","200689","Tessa","Price","U",NA,"RSA",1967,3,25
"691","200690","Kyoko","Nagatsuka","U",NA,"JPN",1974,2,22
"692","200691","Flora","Perfetti","U",NA,"ITA",1969,1,29
"693","200692","Marzia","Grossi","U",NA,"ITA",1970,9,2
"694","200693","Elena","Makarova","U",NA,"RUS",1973,2,1
"695","200694","Elly","Hakami","U",NA,"USA",1969,8,25
"696","200695","Tina","Krizan","R",NA,"SLO",1974,3,18
"697","200696","Christina","Papadaki","R",NA,"GRE",1973,2,24
"698","200697","Janette","Husarova","R",NA,"SVK",1974,6,4
"699","200698","Petra","Begerow","U",NA,"GER",1975,4,14
"700","200699","Meredith","Mcgrath","U",NA,"USA",1971,4,28
"701","200700","Silvia","Farina Elia","R",NA,"ITA",1972,4,27
"702","200701","Caroline","Vis","R",NA,"NED",1970,3,4
"703","200702","Naoko","Kijimuta","U",NA,"JPN",1972,3,26
"704","200703","Katarina","Studenikova","R",NA,"SVK",1972,9,2
"705","200704","Maria Jose","Gaidano","U",NA,"ARG",1973,5,25
"706","200705","Linda","Ferrando","U",NA,"ITA",1966,1,12
"707","200706","Catalina","Cristea","R",NA,"ROU",1975,6,2
"708","200707","Romana","Tedjakusuma","U",NA,"INA",1976,7,24
"709","200708","Sandra","Cacic","R",NA,"USA",1974,9,10
"710","200709","Rosana","De Los Rios","R",NA,"PAR",1975,9,16
"711","200710","Magdalena","Feistel","U",NA,"POL",1970,8,22
"712","200711","Tatiana","Ignatieva","U",NA,"BLR",1974,6,11
"713","200712","Katerina","Kroupova","U",NA,"CZE",1974,2,20
"714","200713","Yuka","Yoshida","R",NA,"JPN",1976,4,1
"715","200714","Yvette","Basting","R",NA,"NED",1977,6,8
"716","200715","Mariaan","De Swardt","R",NA,"RSA",1971,3,18
"717","200716","Sung Hee","Park","U",NA,"KOR",1975,2,17
"718","200717","Anne","Miller","R",NA,"USA",1977,1,19
"719","200718","Ludmila","Richterova","U",NA,"CZE",1977,3,7
"720","200719","Siobhan","Drake Brockman","U",NA,"AUS",1978,4,7
"721","200720","Dally","Randriantefy","R",NA,"MAD",1977,2,23
"722","200721","Hiromi","Nagano","U",NA,"JPN",1971,7,20
"723","200722","Francesca","Lubiani","L",NA,"ITA",1977,7,12
"724","200723","Iva","Majoli","R",NA,"CRO",1977,8,12
"725","200724","Lea","Ghirardi","R",NA,"FRA",1974,2,10
"726","200725","Sandra","Cecchini","U",NA,"ITA",1965,2,27
"727","200726","Nancy","Feber","U",NA,"BEL",1976,2,5
"728","200727","Adriana","Serra Zanetti","R",NA,"ITA",1976,3,5
"729","200728","Melanie","Schnell","R",NA,"AUT",1977,2,22
"730","200729","Lindsay","Lee Waters","R",NA,"USA",1977,6,28
"731","200730","Min","Tang","U",NA,"HKG",1971,1,26
"732","200731","Gail","Biggs","U",NA,"AUS",1970,8,25
"733","200732","Magdalena","Grzybowska","R",NA,"POL",1978,11,22
"734","200733","Trudi","Musgrave","U",NA,"AUS",1977,9,10
"735","200734","Tatjana","Jecmenica","U",NA,"SRB",1978,7,4
"736","200735","Miho","Saeki","R",NA,"JPN",1976,3,18
"737","200736","Li Ling","Chen","U",NA,"CHN",1971,3,13
"738","200737","Aleksandra","Olsza","U",NA,"POL",1977,12,8
"739","200738","Lenka","Cenkova","U",NA,"CZE",1977,1,24
"740","200739","Stephanie","De Ville","U",NA,"BEL",1976,7,24
"741","200740","Elena","Tatarkova","L",NA,"UKR",1976,8,22
"742","200741","Renee","Reid","U",NA,"AUS",1978,5,28
"743","200742","Olga","Lugina","U",NA,"UKR",1974,1,8
"744","200743","Nirupama","Sanjeev","R",NA,"IND",1976,12,8
"745","200744","Svetlana","Krivencheva","R",NA,"BUL",1973,12,30
"746","200745","Andrea","Glass","R",NA,"GER",1976,7,17
"747","200746","Sandra","Kloesel","R",NA,"GER",1979,6,22
"748","200747","Haruka","Inoue","R",NA,"JPN",1977,6,7
"749","200748","Venus","Williams","R",NA,"USA",1980,6,17
"750","200749","Samantha","Reeves","R",NA,"USA",1979,1,17
"751","200750","Karin","Miller","R",NA,"USA",1977,12,10
"752","200751","Conchita","Martinez Granados","R",NA,"ESP",1976,1,20
"753","200752","Raluca","Sandu","R",NA,"ROU",1980,2,3
"754","200753","Cindy","Watson","U",NA,"AUS",1978,3,24
"755","200754","Jill","Craybas","R",NA,"USA",1974,7,4
"756","200755","Daniela","Marzano","U",NA,"ITA",1950,6,7
"757","200756","Bunny","Bruning","U",NA,"USA",1957,9,5
"758","200757","Pamela","Bailey","U",NA,"AUS",NA,NA,NA
"759","200758","Rayni","Fox","U",NA,"USA",1956,5,24
"760","200759","Katja","Ebbinghaus","U",NA,"FRG",1948,6,1
"761","200760","Pauline","Elliott","U",NA,"NZL",1955,10,15
"762","200761","Michelle","Pekovitch","U",NA,"AUS",NA,NA,NA
"763","200762","Sharon","Pinchbeck","U",NA,"AUS",NA,NA,NA
"764","200763","Cathy","Drury","U",NA,"GBR",1960,3,25
"765","200764","Elena","Bovina","R",NA,"RUS",1983,3,10
"766","200765","Katalin","Marosi","R",NA,"HUN",1979,11,12
"767","200766","Jennifer","Hopkins","R",NA,"USA",1981,2,10
"768","200767","Holly","Parkinson","R",NA,"USA",1979,2,10
"769","200768","Laurence","Andretto","R",NA,"FRA",1973,5,14
"770","200769","Giulia","Casoni","R",NA,"ITA",1978,4,19
"771","200770","Stephanie","Cohen Aloro","R",NA,"FRA",1983,3,18
"772","200771","Sophie","Erre","R",NA,"FRA",1979,4,6
"773","200772","Anastasia","Myskina","R",NA,"RUS",1981,7,8
"774","200773","Stephanie","Foretz Gacon","R",NA,"FRA",1981,5,3
"775","200774","Vanessa","Webb","L",NA,"CAN",1976,1,24
"776","200775","Tatiana","Kovaltchouk","U",NA,"UKR",1979,7,24
"777","200776","Angelika","Bachmann","R",NA,"GER",1979,5,16
"778","200777","Marta","Marrero","R",NA,"ESP",1983,1,16
"779","200778","Irene","Fraisse","U",NA,"FRA",1936,6,29
"780","200779","Maryna","Proctor","U",NA,"RSA",1944,9,9
"781","200780","Irena","Skulj","U",NA,"YUG",1946,1,17
"782","200781","Edda","Buding","U",NA,"FRG",1936,11,13
"783","200782","Esme","Emanuel","U",NA,"RSA",1947,6,14
"784","200783","Jitka","Volavkova","U",NA,"TCH",NA,NA,NA
"785","200784","Faye","Moore","U",NA,"AUS",1943,12,18
"786","200785","Vlasta","Kodesova","U",NA,"CZE",1944,3,26
"787","200786","Claudine","Rouire","U",NA,"FRA",1939,6,30
"788","200787","Fiorella","Bonicelli","U",NA,"URU",1951,12,21
